2473717|hpv1-v|2023-04-15|06:22:29|ledmon|0.96|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-ktexteditor|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|xorg-x11-xbitmaps|1.1.1|13.el8
2473717|hpv1-v|2023-04-15|06:22:29|pcre|8.42|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|python2-tkinter|2.7.18|12.module_el8+299+aa6e9afa
2473717|hpv1-v|2023-04-15|06:22:29|avahi|0.7|20.el8
2473717|hpv1-v|2023-04-15|06:22:29|dejavu-serif-fonts|2.35|7.el8
2473717|hpv1-v|2023-04-15|06:22:29|libgovirt|0.3.7|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|libobasis7.4-en-US|7.4.1.2|2
2473717|hpv1-v|2023-04-15|06:22:29|kf5-akonadi-contacts|21.12.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|twolame-libs|0.3.13|12.el8
2473717|hpv1-v|2023-04-15|06:22:29|tuned|2.20.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|symlinks|1.4|19.el8
2473717|hpv1-v|2023-04-15|06:22:29|swtpm-libs|0.7.0|4.20211109gitb79fd91.module_el8.7.0+1218+f626c2ff
2473717|hpv1-v|2023-04-15|06:22:29|libsmbclient|4.17.5|0.el8
2473717|hpv1-v|2023-04-15|06:22:29|kwayland-integration|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libobasis7.4-ogltrans|7.4.1.2|2
2473717|hpv1-v|2023-04-15|06:22:29|libgs|9.27|5.el8
2473717|hpv1-v|2023-04-15|06:22:29|kde-print-manager-libs|22.04.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|iwl7260-firmware|25.30.13.0|113.el8.1
2473717|hpv1-v|2023-04-15|06:22:29|dos2unix|7.4.0|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|libvirt-daemon-driver-storage-iscsi-direct|8.0.0|14.module_el8.8.0+1257+0c3374ae
2473717|hpv1-v|2023-04-15|06:22:29|fuse-common|3.3.0|16.el8
2473717|hpv1-v|2023-04-15|06:22:29|libksysguard|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libobasis7.4-xsltfilter|7.4.1.2|2
2473717|hpv1-v|2023-04-15|06:22:29|libssh|0.9.6|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|zlib-devel|1.2.11|21.el8_7
2473717|hpv1-v|2023-04-15|06:22:29|python3-cairo|1.16.3|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|keyutils|1.5.10|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|virt-viewer|9.0|12.el8
2473717|hpv1-v|2023-04-15|06:22:29|paratype-pt-sans-fonts|20141121|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|setroubleshoot-server|3.3.26|5.el8
2473717|hpv1-v|2023-04-15|06:22:29|libosinfo|1.9.0|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|libwayland-cursor|1.21.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|coreutils-common|8.30|15.el8
2473717|hpv1-v|2023-04-15|06:22:29|mpg123-libs|1.25.10|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|gutenprint-doc|5.2.14|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|abrt-dbus|2.10.9|21.el8.rocky.0
2473717|hpv1-v|2023-04-15|06:22:29|plasma-thunderbolt|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-linux-procfs|0.7.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|device-mapper|1.02.181|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|libglvnd-glx|1.3.4|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|fuse3-libs|3.3.0|16.el8
2473717|hpv1-v|2023-04-15|06:22:29|cinnamon-translations|4.6.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|xterm|331|1.el8_3.2
2473717|hpv1-v|2023-04-15|06:22:29|virt-manager|3.2.0|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|libmpc|1.1.0|9.1.el8
2473717|hpv1-v|2023-04-15|06:22:29|javapackages-filesystem|5.3.0|2.module+el8.3.0+125+5da1ae29
2473717|hpv1-v|2023-04-15|06:22:29|gssproxy|0.8.0|21.el8
2473717|hpv1-v|2023-04-15|06:22:29|crypto-policies-scripts|20221215|1.gitece0092.el8
2473717|hpv1-v|2023-04-15|06:22:29|popt|1.18|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libavc1394|0.5.4|7.el8
2473717|hpv1-v|2023-04-15|06:22:29|xmlsec1-openssl|1.2.25|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|samba-client|4.17.5|0.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-ki18n|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|mint-x-icons|1.5.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libxcb-devel|1.13.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|ostree-libs|2022.2|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|mokutil|0.3.0|12.el8
2473717|hpv1-v|2023-04-15|06:22:29|okular|22.04.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|freetype|2.9.1|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|procps-ng|3.3.15|13.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kactivities|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|vte-profile|0.52.4|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|cyrus-sasl|2.1.27|6.el8_5
2473717|hpv1-v|2023-04-15|06:22:29|docbook-style-xsl|1.79.2|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|initial-setup-gui|0.3.81.7|1.el8.rocky
2473717|hpv1-v|2023-04-15|06:22:29|libdmtx|0.7.5|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-sonnet-ui|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|kdepim-addons|21.08.3|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gvfs|1.36.2|14.el8
2473717|hpv1-v|2023-04-15|06:22:29|kamera|22.04.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|systemtap|4.8|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-setools|4.3.0|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|gcc-toolset-12-runtime|12.0|5.el8
2473717|hpv1-v|2023-04-15|06:22:29|qt5-qtspeech|5.15.3|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|cinnamon-control-center|4.6.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|lua|5.3.4|12.el8
2473717|hpv1-v|2023-04-15|06:22:29|rsyslog-gssapi|8.2102.0|13.el8
2473717|hpv1-v|2023-04-15|06:22:29|iprutils|2.4.19|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|sublime-text|4143|1
2473717|hpv1-v|2023-04-15|06:22:29|libatomic_ops|7.6.2|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|kruler|22.04.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|xcb-util-wm|0.4.1|12.el8
2473717|hpv1-v|2023-04-15|06:22:29|initscripts|10.00.18|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|groff-base|1.22.3|18.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kwallet-libs|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|ibus-kkc|1.5.22|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|libXrandr|1.5.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|openssh-clients|8.0p1|17.el8_7
2473717|hpv1-v|2023-04-15|06:22:29|cyrus-sasl-gssapi|2.1.27|6.el8_5
2473717|hpv1-v|2023-04-15|06:22:29|perl-Math-Complex|1.59|422.el8
2473717|hpv1-v|2023-04-15|06:22:29|libkkc-common|0.3.5|12.el8
2473717|hpv1-v|2023-04-15|06:22:29|mariadb-server|10.3.35|1.module+el8.6.0+1005+cdf19c22
2473717|hpv1-v|2023-04-15|06:22:29|plasma-discover-notifier|5.22.5|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|xfce4-panel|4.16.3|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|elfutils-libelf|0.188|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|urw-base35-p052-fonts|20170801|10.el8
